,TotalOdo,ACPressure,EngineWaterTemp,ExternalTemperatureAD_Voltage,IBS_V_Batt,IBS_I_Batt,IBS_T_Batt,IBS_I_Range,IBS_SOC,IBS_SOF_Q,IBS_SOC_Accuracy,IBS_SOF_Q_Accuracy,IBS_SOH_Q,IBS_SOF_V,IBS_SOH_Q_Accuracy,IBS_SOF_V_Accuracy,IBS_Q_received,IBS_Q_released,IBS_Tm_Lst_Reset_Days,IBS_R_Batt,IBS_R_Batt_25,IBS_SOF_t_Accuracy,IBS_PreWakeupVoltage,IBS_SOF_t,IBS_IBATT_QUIESCENT,IBS_SOF_V1,score
186,2621,122,84,78,11075,11075,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,289,255,125,9.20836863389715
187,2621,122,84,78,11063,11063,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,289,255,125,9.20756068910671
188,2621,122,84,78,11098,11098,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,289,255,125,9.209917194745493
189,2621,122,84,78,11104,11104,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,289,255,125,9.210321167140712
190,2621,122,84,78,11103,11103,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,289,255,125,9.210253838408175
191,2621,122,84,78,11107,11107,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,289,255,125,9.210523153338322
192,2621,122,84,78,11111,11111,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,291,255,125,9.213159332173793
193,2621,122,84,78,11127,11127,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,291,255,125,9.214236591894378
194,2621,122,85,78,11123,11123,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,291,255,125,9.21692585684589
195,2621,122,85,78,11116,11116,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,291,255,125,9.216454555718132
196,2621,122,85,78,11112,11112,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,291,255,125,9.216185240787986
197,2621,121,85,78,11112,11112,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,291,255,125,9.213840025028135
198,2621,121,85,78,11101,11101,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,291,255,125,9.213099408970235
199,2621,121,85,78,11108,11108,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,291,255,125,9.21357071009799
200,2621,121,85,78,11115,11115,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,291,255,125,9.214042011225747
201,2621,121,85,78,11110,11110,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,291,255,125,9.213705367563064
202,2621,120,85,78,11117,11117,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,293,255,125,9.214198316836296
203,2621,120,85,78,11118,11118,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,293,255,125,9.214265645568831
204,2622,121,85,78,11113,11113,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,293,255,125,9.216420181758831
205,2622,121,85,78,11114,11114,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,293,255,125,9.216487510491369
206,2622,121,86,78,11119,11119,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,293,255,125,9.219782734035709
207,2622,121,86,78,11108,11108,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,293,255,125,9.219042117977807
208,2622,121,86,78,11116,11116,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,293,255,125,9.2195807478381
209,2622,122,86,78,11113,11113,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,293,255,125,9.22172397740034
210,2622,122,86,78,11113,11113,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,293,255,125,9.22172397740034
211,2622,122,86,78,11118,11118,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,293,255,125,9.222060621063022
212,2622,122,86,78,11119,11119,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,296,255,125,9.225678245653548
213,2622,122,86,78,11114,11114,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,296,255,125,9.225341601990863
214,2622,122,86,78,11114,11114,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,296,255,125,9.225341601990863
215,2622,122,86,78,11115,11115,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,296,255,125,9.2254089307234
216,2622,121,86,78,11119,11119,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,296,255,125,9.223333029893698
217,2622,121,86,78,11121,11121,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,296,255,125,9.22346768735877
218,2622,122,86,78,11121,11121,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,296,255,125,9.22581290311862
219,2622,122,86,78,11119,11119,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,296,255,125,9.225678245653548
220,2622,122,87,78,11107,11107,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,296,255,125,9.227828880744765
221,2622,122,87,78,11108,11108,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,296,255,125,9.2278962094773
222,2622,122,87,78,11077,11077,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.228175882673993
223,2622,122,87,78,11070,11070,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.227704581546236
224,2622,122,87,78,11070,11070,74,1,99,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.227704581546236
225,2622,122,87,78,11061,11061,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.23094477679956
226,2622,123,87,78,11062,11062,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.233357321291946
227,2622,123,87,78,11076,11076,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.234299923547459
228,2622,123,87,78,11080,11080,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.234569238477606
229,2622,123,87,78,11075,11075,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.234232594814921
230,2622,124,87,78,11070,11070,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.236241166912087
231,2622,124,87,78,11066,11066,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.235971851981942
232,2622,124,87,78,11066,11066,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.235971851981942
233,2622,124,87,78,11057,11057,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.235365893389112
234,2622,124,87,78,11067,11067,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.236039180714478
235,2622,125,87,78,11066,11066,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.238317067741793
236,2622,125,87,78,11065,11065,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.238249739009255
237,2622,125,87,78,11064,11064,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.23818241027672
238,2622,124,88,78,11064,11064,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.238795774398525
239,2622,124,88,77,11062,11062,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,298,255,125,9.233970685413752
240,2622,124,88,77,11073,11073,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.23707816537698
241,2622,124,88,77,11074,11074,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.23714549410952
242,2622,124,88,77,11069,11069,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.236808850446835
243,2622,123,88,77,11060,11060,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.233857676094155
244,2622,124,88,77,11066,11066,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.236606864249223
245,2622,124,88,77,11065,11065,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.236539535516687
246,2622,123,88,77,11069,11069,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.234463634686986
247,2622,124,88,77,11062,11062,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.236337549319078
248,2622,123,88,77,11077,11077,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.235002264547278
249,2622,124,88,77,11084,11084,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.237818781434884
250,2622,124,88,77,11079,11079,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.237482137772199
251,2622,124,88,77,11103,11103,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.239098027353078
252,2622,125,88,77,11102,11102,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.241375914380393
253,2622,124,88,77,11088,11088,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,300,255,125,9.238088096365031
254,2622,124,88,77,11086,11086,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,303,255,125,9.241503734757945
255,2622,123,88,77,11084,11084,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,303,255,125,9.23902386153302
256,2622,122,88,77,11071,11071,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,303,255,125,9.235803372250196
257,2622,123,88,77,11069,11069,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,303,255,125,9.238013930544973
258,2622,122,88,77,11067,11067,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,303,255,125,9.235534057320049
259,2622,122,88,77,11069,11069,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,303,255,125,9.235668714785124
260,2622,122,88,77,11081,11081,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,303,255,125,9.236476659575564
261,2622,122,88,77,11103,11103,74,1,100,107,2,2,138,156,0,2,2442,1774,848,96,97,2,1023,303,255,125,9.237957891691368
262,2622,122,88,77,11108,11108,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,303,255,125,9.238451329232817
263,2622,123,89,77,11112,11112,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,303,255,125,9.244024439804472
264,2622,123,89,77,11113,11113,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,305,255,125,9.246458632442334
265,2622,122,89,77,11113,11113,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,305,255,125,9.244113416682483
266,2622,122,89,77,11077,11077,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,305,255,125,9.241689582311164
267,2622,121,89,77,11082,11082,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,305,255,125,9.239681010213998
268,2622,121,89,77,11091,11091,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,305,255,125,9.240286968806828
269,2622,120,89,77,11089,11089,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,305,255,125,9.237807095581905
270,2622,120,89,77,11097,11097,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,305,255,125,9.238345725442196
271,2622,120,89,77,11113,11113,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,305,255,125,9.239422985162783
272,2622,119,89,77,11103,11103,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.237587914030229
273,2622,119,89,77,11103,11103,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.237587914030229
274,2622,118,89,77,11120,11120,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.236387286723502
275,2622,117,89,77,11115,11115,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23370542730097
276,2622,117,89,77,11117,11117,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.233840084766044
277,2622,117,90,77,11119,11119,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.236933322112773
278,2622,116,90,77,11115,11115,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.234318791422778
279,2622,116,90,77,11105,11105,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23364550409741
280,2622,116,90,77,11108,11108,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23384749029502
281,2622,116,90,77,11108,11108,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23384749029502
282,2622,116,90,77,11109,11109,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.233914819027557
283,2622,116,90,77,11103,11103,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.233510846632338
284,2622,116,90,77,11107,11107,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.233780161562485
285,2622,116,90,77,11093,11093,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23283755930697
286,2622,116,90,77,11103,11103,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.233510846632338
287,2622,116,90,77,11103,11103,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.233510846632338
288,2622,116,90,77,11100,11100,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.233308860434727
289,2622,116,90,77,11105,11105,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23364550409741
290,2622,116,90,77,11107,11107,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.233780161562485
291,2622,116,90,77,11107,11107,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.233780161562485
292,2622,116,91,77,11107,11107,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23673874144414
293,2622,116,91,77,11097,11097,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.236065454118775
294,2622,115,91,77,11097,11097,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.233720238358925
295,2622,116,91,77,11097,11097,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.236065454118775
296,2622,116,91,77,11096,11096,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.235998125386239
297,2622,115,91,77,11122,11122,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.235403456672339
298,2622,116,91,77,11124,11124,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.237883329897263
299,2622,115,91,77,11114,11114,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.234864826812046
300,2622,115,91,77,11119,11119,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23520147047473
301,2622,115,91,77,11119,11119,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23520147047473
302,2622,116,91,77,11110,11110,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23694072764175
303,2622,116,91,77,11110,11110,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23694072764175
304,2622,116,91,77,11126,11126,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.238017987362335
305,2622,116,91,77,11126,11126,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.238017987362335
306,2622,116,91,78,11126,11126,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.242708418882035
307,2622,116,92,77,11119,11119,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.240505266116235
308,2622,116,92,77,11121,11121,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.240639923581309
309,2622,116,92,77,11120,11120,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.240572594848773
310,2622,115,92,77,11124,11124,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.23849669401907
311,2622,115,92,77,11125,11125,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.238564022751607
312,2622,115,92,78,11123,11123,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.243119796806234
313,2622,114,92,78,11125,11125,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.240909238511456
314,2622,114,92,78,11123,11123,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.24077458104638
315,2622,113,92,78,11123,11123,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.238429365286532
316,2622,113,92,78,11110,11110,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.237554091763556
317,2622,113,92,78,11108,11108,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.237419434298484
318,2622,114,92,78,11108,11108,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.239764650058333
319,2622,113,92,78,11123,11123,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.238429365286532
320,2622,113,92,78,11122,11122,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.238362036553996
321,2622,114,92,78,11129,11129,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.241178553441602
322,2622,114,92,78,11127,11127,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.241043895976528
323,2622,114,92,78,11126,11126,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.240976567243992
324,2622,114,93,78,11125,11125,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.243867818393113
325,2622,114,93,78,11128,11128,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.244069804590723
326,2622,114,93,78,11122,11122,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.243665832195502
327,2622,114,93,78,11130,11130,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.244204462055794
328,2622,114,93,78,11128,11128,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.244069804590723
329,2622,113,93,78,11127,11127,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.241657260098336
330,2622,113,93,78,11122,11122,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.241320616435653
331,2622,113,93,78,11128,11128,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.241724588830873
332,2622,113,93,78,11123,11123,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,306,255,125,9.241387945168189
333,2622,113,93,78,11127,11127,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.249941283766974
334,2622,114,93,78,11118,11118,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.251680540933995
335,2622,114,93,78,11126,11126,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.252219170794287
336,2622,115,93,78,11125,11125,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.254497057821602
337,2622,115,93,78,11123,11123,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.254362400356529
338,2622,116,93,78,11119,11119,74,1,100,107,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.256438301186233
339,2622,116,93,78,11119,11119,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.259999554747486
340,2622,116,93,78,11123,11123,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.260268869677633
341,2622,116,93,78,11124,11124,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.260336198410169
342,2622,116,94,78,11111,11111,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.26241950476885
343,2622,116,94,78,11115,11115,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.262688819698996
344,2622,116,94,78,11113,11113,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,313,255,125,9.262554162233922
345,2622,116,94,78,11120,11120,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.264208895314344
346,2622,116,94,78,11122,11122,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.264343552779415
347,2622,116,94,78,11117,11117,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.264006909116732
348,2622,116,94,78,11111,11111,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.263602936721512
349,2622,116,94,78,11107,11107,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.263333621791366
350,2622,116,94,78,11112,11112,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.26367026545405
351,2622,116,94,78,11115,11115,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.263872251651659
352,2622,116,94,78,11115,11115,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.263872251651659
353,2622,116,94,78,11128,11128,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.264747525174636
354,2622,117,94,78,11124,11124,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.266823426004336
355,2622,116,94,78,11118,11118,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.264074237849268
356,2622,116,94,78,11118,11118,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.264074237849268
357,2622,116,94,78,11117,11117,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.264006909116732
358,2622,115,94,78,11118,11118,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.261729022089417
359,2622,115,94,78,11098,11098,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.260382447438687
360,2622,115,95,78,11105,11105,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.2638123284481
361,2622,116,95,78,11105,11105,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.26615754420795
362,2622,115,95,78,11120,11120,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,314,255,125,9.264822259436148
363,2622,115,95,78,11137,11137,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,315,255,125,9.267150279841935
364,2622,115,95,78,11137,11137,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,97,2,1023,315,255,125,9.267150279841935
365,2622,115,95,78,11148,11148,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.271737049745992
366,2622,114,95,78,11147,11147,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.269324505253604
367,2622,114,95,78,11147,11147,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.269324505253604
368,2622,114,95,78,11147,11147,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.269324505253604
369,2622,114,95,78,11148,11148,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.269391833986141
370,2622,114,95,78,11149,11149,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.269459162718677
371,2622,114,95,78,11149,11149,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.269459162718677
372,2622,114,95,78,11150,11150,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.269526491451215
373,2622,115,95,78,11149,11149,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.271804378478526
374,2622,115,95,78,11149,11149,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.271804378478526
375,2622,115,96,78,11149,11149,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.274762958360185
376,2622,115,96,78,11149,11149,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.274762958360185
377,2622,115,96,78,11147,11147,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.27462830089511
378,2622,115,96,78,11139,11139,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.274089671034817
379,2622,115,96,78,11138,11138,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.274022342302281
380,2622,115,96,78,11138,11138,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.274022342302281
381,2622,115,96,78,11138,11138,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.274022342302281
382,2622,115,96,78,11137,11137,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,315,255,125,9.273955013569745
383,2622,116,96,78,11138,11138,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,316,255,125,9.277550990014795
384,2622,116,96,78,11137,11137,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,316,255,125,9.277483661282258
385,2622,116,96,78,11136,11136,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,316,255,125,9.27741633254972
386,2622,116,96,78,11134,11134,74,1,100,108,2,2,138,156,0,2,2443,1774,848,96,98,2,1023,316,255,125,9.277281675084648
